State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,Relative_Obesity,Obesity_Indicator,CI_Min_Obesity,CI_Max_Obesity,CI_Length_Obesity,Relative_CI_Length_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Elderly_Disabled_Medicare_Ratio,Prim_Care_Phys_Rate,Prim_Care_Phys_PCT,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind
1,41,Crenshaw,Alabama,AL,71,,,,,,,,,,,,,,,,,,,,,,,2504,2272,568,4,14.6,0.0146,14.6,1,1
1,43,Cullman,Alabama,AL,21,29.4,23.9,34.9,76.2,69.4,83,22.2,0.919437828,0,17,27.4,10.4,0.896318945,35,26,44,27.6,21.9,33.3,10,6.5,13.5,11912,11129,2400,4.637083333,53.8,0.0538,22.5,1,2
1,45,Dale,Alabama,AL,33,30.4,22.8,37.9,79.5,71.7,87.3,25,1.03540296,1,18.4,31.5,13.1,1.129017132,,,,29.3,21.8,36.8,12.1,7.4,16.7,7831,7809,2314,3.374675886,24.6,0.0246,22.6,2,1
1,47,Dallas,Alabama,AL,52,31.5,23.9,39.1,85.9,79.4,92.4,36.6,1.515829933,1,28.8,44.5,15.7,1.353096868,,,,20.4,13.9,27,11.5,7.2,15.7,9242,6424,2302,2.790616855,101.4,0.1014,38.3,1,2
1,49,DeKalb,Alabama,AL,24,37,30.4,43.6,80.7,74,87.5,24.3,1.006411677,1,18.2,30.3,12.1,1.042832618,35.3,25.8,44.8,19.1,13.6,24.6,7.8,4.6,11,12260,8411,2351,3.577626542,34.2,0.0342,19.3,1,2
1,51,Elmore,Alabama,AL,19,27.7,22,33.4,85,78.6,91.3,24.8,1.027119736,1,19.2,30.4,11.2,0.965266556,23,15.6,30.4,22.6,17.1,28.1,5.5,3.2,7.8,8320,7792,2167,3.595754499,33.8,0.0338,16.2,1,2
1,53,Escambia,Alabama,AL,51,34.3,26.3,42.3,87.1,80.5,93.6,33.7,1.39572319,1,25.4,41.9,16.5,1.42204448,,,,26.1,18.1,34.1,11.4,6.3,16.5,6490,5064,1476,3.430894309,57.8,0.0578,26.3,1,2
1,55,Etowah,Alabama,AL,6,34.1,29.6,38.5,81.4,76,86.8,27.1,1.122376808,1,22.8,31.3,8.5,0.732568368,38.2,31.2,45.2,31.5,26.8,36.2,10.2,7.5,12.9,16180,15265,4508,3.386202307,72.7,0.0727,42.6,1,2
1,57,Fayette,Alabama,AL,63,,,,,,,32.7,1.354307071,1,22.8,42.6,19.8,1.706453375,,,,21.2,13,29.4,12.7,6.6,18.8,2358,2544,731,3.480164159,60.3,0.0603,16.5,2,2
1,59,Franklin,Alabama,AL,49,28.9,19,38.9,85.5,75.7,95.3,,,,,,,,,,,,,,7.2,2.9,11.6,5977,4871,1320,3.690151515,35.8,0.0358,22.8,1,2
1,61,Geneva,Alabama,AL,64,,,,,,,34.5,1.428856085,1,24.5,44.5,20,1.723690278,,,,,,,9.4,4,14.7,4759,4173,1118,3.73255814,35,0.035,15.5,2,1
1,63,Greene,Alabama,AL,75,,,,,,,,,,,,,,,,,,,,7.1,0,14.5,2384,1287,461,2.79175705,31.1,0.0311,10.4,1,1
1,65,Hale,Alabama,AL,76,,,,,,,,,,,,,,,,,,,,5.2,0.3,10.1,3422,2358,825,2.858181818,27.3,0.0273,5.5,1,1
1,67,Henry,Alabama,AL,63,,,,,,,,,,,,,,,,,,,,8,1.8,14.2,2556,2583,631,4.093502377,18.1,0.0181,30.1,2,2
1,69,Houston,Alabama,AL,23,32.9,27.6,38.3,77.7,71.3,84.1,29.5,1.221775493,1,24.2,34.9,10.7,0.922174299,34,25.8,42.2,25,19.8,30.1,8.8,5.5,12,14235,9901,2416,4.098096026,106.1,0.1061,47.7,1,2
1,71,Jackson,Alabama,AL,22,34,27.3,40.7,82.3,75.5,89.2,29.4,1.217633881,1,22.3,36.5,14.2,1.223820098,29.2,19.5,38.9,37,29.5,44.5,6.1,3.1,9.1,7294,7744,1978,3.915065723,70.8,0.0708,29.8,1,2
1,73,Jefferson,Alabama,AL,3,29,27.1,31,79.1,76.8,81.4,27.1,1.122376808,1,25.2,29.1,3.9,0.336119604,31.9,29,34.7,23.4,21.5,25.3,9.7,8.5,10.8,87428,89884,21625,4.156485549,154.9,0.1549,71.5,1,2
1,75,Lamar,Alabama,AL,63,,,,,,,,,,,,,,,,,,,,3.2,0.1,6.3,2237,2648,702,3.772079772,13.4,0.0134,20.1,2,2
1,77,Lauderdale,Alabama,AL,21,25.8,21,30.5,77.1,70.2,84.1,23.8,0.985703618,0,19,28.5,9.5,0.818752882,34.7,26.6,42.8,21.1,16.1,26,6.7,4.2,9.2,11424,13168,3134,4.201659221,58.2,0.0582,49,1,2
1,79,Lawrence,Alabama,AL,32,31.9,22.9,40.9,85.2,76.5,93.9,19.9,0.824180756,0,12.6,27.1,14.5,1.249675452,,,,28.5,19.4,37.5,9.2,4.3,14.1,5396,3526,1074,3.283054004,28.9,0.0289,8.7,1,1
1,81,Lee,Alabama,AL,22,25.9,21.1,30.6,74.9,68,81.8,21.7,0.898729769,0,16.9,26.5,9.6,0.827371334,24.5,18,31.1,27.1,21.7,32.6,7.8,5.3,10.4,17335,9041,2465,3.667748479,63.3,0.0633,26,1,2
1,83,Limestone,Alabama,AL,19,30.4,23.8,37.1,79.5,71.5,87.6,26,1.076819078,1,18.3,33.7,15.4,1.327241514,,,,25,18.4,31.7,8.1,4.5,11.8,8934,7024,1778,3.950506187,39.7,0.0397,15.6,1,2
1,85,Lowndes,Alabama,AL,66,,,,,,,,,,,,,,,,,,,,9.6,1.4,17.7,2951,1326,507,2.615384615,15.3,0.0153,7.6,1,2
1,87,Macon,Alabama,AL,44,,,,,,,,,,,,,,,,,15.7,7.4,24,13.6,6.7,20.6,4325,2862,781,3.66453265,26.3,0.0263,21.9,1,1
1,89,Madison,Alabama,AL,4,22.9,20,25.7,75.6,71.7,79.6,23.1,0.956712335,0,20,26.1,6.1,0.525725535,24.9,20.2,29.6,21.3,18.4,24.2,6.5,4.9,8.1,35743,32428,5431,5.970907752,95.2,0.0952,46.6,1,2
1,91,Marengo,Alabama,AL,67,,,,,,,,,,,,,,,,,15.6,6.2,25,11.3,4.6,18.1,4074,2816,862,3.266821346,54.8,0.0548,13.7,1,2
1,93,Marion,Alabama,AL,49,,,,84.8,76.9,92.7,30.9,1.279758058,1,21.8,40,18.2,1.568558153,,,,,,,10.1,4.8,15.4,5205,4619,1284,3.597352025,53.1,0.0531,26.5,2,2
1,95,Marshall,Alabama,AL,22,34.8,29.2,40.5,82.1,76.6,87.6,27.5,1.138943256,1,21.6,33.4,11.8,1.016977264,36.8,28.8,44.7,31.6,26,37.2,7.2,4.3,10.1,14593,12686,3083,4.114823224,63.1,0.0631,33.9,2,2
1,97,Mobile,Alabama,AL,5,30.8,28.1,33.5,76.2,72.7,79.7,26.6,1.101668749,1,24,29.1,5.1,0.439541021,27.2,23.6,30.8,25.1,22.5,27.7,6.6,5.3,7.9,65687,47123,12197,3.863491022,95.4,0.0954,38.4,1,2
1,99,Monroe,Alabama,AL,67,,,,,,,,,,,,,,,,,,,,8.1,2.8,13.3,4269,3035,889,3.413948256,50.6,0.0506,29.5,1,2
1,101,Montgomery,Alabama,AL,7,28.2,24.6,31.9,75.6,70.7,80.5,23.9,0.98984523,0,20.5,27.2,6.7,0.577436243,27.8,22.8,32.7,20.7,17.4,24,8.5,6.7,10.3,32259,25495,6378,3.997334588,107.4,0.1074,49.2,1,2
1,103,Morgan,Alabama,AL,14,23.4,18.8,27.9,74.5,67.7,81.4,22.5,0.931862664,0,17.6,27.4,9.8,0.844608236,32.7,24.7,40.7,28.9,23.6,34.2,6.7,4.3,9.1,16097,14763,3367,4.384615385,76.5,0.0765,41.3,1,2
1,105,Perry,Alabama,AL,75,,,,,,,,,,,,,,,,,,,,,,,2776,1538,487,3.158110883,35.2,0.0352,26.4,1,1
1,107,Pickens,Alabama,AL,76,,,,,,,,,,,,,,,,,15.2,7.6,22.7,12.8,4.8,20.9,3606,3147,929,3.387513455,49.6,0.0496,9.9,2,1
1,109,Pike,Alabama,AL,35,24.2,16.6,31.7,,,,29.1,1.205209045,1,20.2,37.9,17.7,1.525465896,,,,16.5,9,24,11.3,5.7,16.9,5696,3917,1180,3.319491525,57.4,0.0574,27,1,2
1,111,Randolph,Alabama,AL,72,35.2,25.3,45.1,,,,,,,,,,,,,,22.1,13.8,30.5,8.1,3.2,13,3575,3357,869,3.86306099,26.4,0.0264,17.6,2,2
1,113,Russell,Alabama,AL,8,32.8,23.9,41.7,,,,28.9,1.196925822,1,21.3,36.5,15.2,1.310004611,,,,22,14.8,29.2,9.7,5.3,14,8785,6799,1851,3.673149649,32.4,0.0324,16.2,1,2
1,115,St. Clair,Alabama,AL,22,28.2,22.8,33.6,79.7,72.6,86.8,27.6,1.143084868,1,21.8,33.4,11.6,0.999740361,39,30,48,28.5,22.8,34.1,13,8.8,17.2,8534,6538,2029,3.222276984,22.1,0.0221,15.2,2,1
1,117,Shelby,Alabama,AL,11,18.9,15.7,22.1,78.3,73.9,82.7,20.8,0.861455263,0,17.5,24.2,6.7,0.577436243,26.7,21,32.4,21,17.3,24.7,4.8,3.2,6.4,13249,10635,2661,3.996617813,95.6,0.0956,28,1,2
1,119,Sumter,Alabama,AL,66,,,,,,,,,,,,,,,,,,,,11.8,3.3,20.3,3465,1925,595,3.235294118,36.2,0.0362,14.5,1,2
1,121,Talladega,Alabama,AL,8,34.1,28.6,39.6,79.1,72.7,85.5,32.7,1.354307071,1,27.2,38.3,11.1,0.956648104,42.2,33.5,50.9,24.1,19.1,29,10.9,7.4,14.4,12378,10035,4300,2.33372093,38.5,0.0385,21.1,1,2
1,123,Tallapoosa,Alabama,AL,49,32.1,23.8,40.5,79.3,70.7,88,23.2,0.960853947,0,15.9,30.6,14.7,1.266912355,,,,29.4,21.8,37,5.6,2.8,8.4,6488,5808,1749,3.320754717,61.4,0.0614,34.4,1,2
1,125,Tuscaloosa,Alabama,AL,6,27.1,23.4,30.8,79,74.4,83.6,25.3,1.047827795,1,21.6,29.1,7.5,0.646383854,29.7,23.8,35.5,23.8,19.9,27.6,7.9,5.7,10.2,23311,17734,5539,3.20166095,97.7,0.0977,32,1,2
1,127,Walker,Alabama,AL,24,34.9,28.9,40.9,79.3,72.4,86.3,30.5,1.263191611,1,24.7,36.3,11.6,0.999740361,35,26,44,33.8,27.7,39.9,11.5,8,15.1,10818,10991,3880,2.832731959,45.6,0.0456,29.9,1,2
1,129,Washington,Alabama,AL,66,,,,,,,,,,,,,,,,,,,,10.5,3.1,18,3037,2210,764,2.892670157,33.8,0.0338,11.3,1,1
1,131,Wilcox,Alabama,AL,75,,,,,,,,,,,,,,,,,,,,7.6,0.6,14.7,2960,1746,781,2.235595391,30.9,0.0309,7.7,1,1
1,133,Winston,Alabama,AL,41,,,,,,,28,1.159651315,1,18.1,38,19.9,1.715071827,,,,26.9,17.3,36.6,8.5,3.5,13.5,4592,3642,1152,3.161458333,32.7,0.0327,12.2,2,1
2,13,Aleutians East,Alaska,AK,80,,,,,,,,,,,,,,,,,,,,,,,488,,,,73.7,0.0737,0,1,1
2,16,Aleutians West,Alaska,AK,78,,,,,,,,,,,,,,,,,,,,,,,854,190,27,7.037037037,18.6,0.0186,18.6,1,1
2,20,Anchorage,Alaska,AK,9,,,,,,,,,,,,,,,,,,,,,,,37239,15489,3874,3.998193082,107.3,0.1073,78.9,1,2
2,50,Bethel,Alaska,AK,86,,,,,,,,,,,,,,,,,,,,,,,4088,804,142,5.661971831,75.9,0.0759,58.4,1,2
2,60,Bristol Bay,Alaska,AK,78,,,,,,,,,,,,,,,,,,,,,,,153,339,73,4.643835616,0,0,0,1,2
2,68,Denali,Alaska,AK,78,,,,,,,,,,,,,,,,,,,,,,,276,,,,0,0,0,1,1
2,70,Dillingham,Alaska,AK,83,,,,,,,,,,,,,,,,,,,,,,,1133,350,50,7,182.7,0.1827,101.5,1,2
2,90,Fairbanks North Star,Alaska,AK,17,,,,,,,,,,,,,,,,,,,,,,,11681,4275,958,4.462421712,93.7,0.0937,75.4,1,2
2,100,Haines,Alaska,AK,80,,,,,,,,,,,,,,,,,,,,,,,355,279,33,8.454545455,88,0.088,44,1,2
2,110,Juneau,Alaska,AK,47,,,,,,,,,,,,,,,,,,,,,,,3926,2367,502,4.715139442,122.6,0.1226,67.8,1,2
2,122,Kenai Peninsula,Alaska,AK,77,,,,,,,,,,,,,,,,,,,,,,,8308,4150,942,4.40552017,78.9,0.0789,40.4,1,2
2,130,Ketchikan Gateway,Alaska,AK,37,,,,,,,,,,,,,,,,,,,,,,,1804,1161,211,5.502369668,128.2,0.1282,75.4,1,2
2,150,Kodiak Island,Alaska,AK,78,,,,,,,,,,,,,,,,,,,,,,,2491,382,34,11.23529412,91.9,0.0919,61.3,1,2
2,164,Lake and Peninsula,Alaska,AK,83,,,,,,,,,,,,,,,,,,,,,,,395,,,,0,0,0,1,1
2,170,Matanuska-Susitna,Alaska,AK,77,,,,,,,,,,,,,,,,,,,,,,,9561,3977,1006,3.953280318,46,0.046,32.9,1,2
2,180,Nome,Alaska,AK,83,,,,,,,,,,,,,,,,,,,,,,,1795,496,69,7.188405797,53.6,0.0536,64.3,1,1
2,185,North Slope,Alaska,AK,80,,,,,,,,,,,,,,,,,,,,,,,1202,298,62,4.806451613,57.8,0.0578,43.3,1,1
2,188,Northwest Arctic,Alaska,AK,83,,,,,,,,,,,,,,,,,,,,,,,1291,348,51,6.823529412,39.4,0.0394,39.4,1,1
2,201,Prince of Wales-Outer Ketchikan,Alaska,AK,80,,,,,,,,,,,,,,,,,,,,,,,1176,401,74,5.418918919,35.3,0.0353,53,1,1
2,220,Sitka,Alaska,AK,78,,,,,,,,,,,,,,,,,,,,,,,1093,749,94,7.968085106,189.2,0.1892,77.9,1,2
2,232,Skagway-Hoonah-Angoon,Alaska,AK,80,,,,,,,,,,,,,,,,,,,,,,,598,322,69,4.666666667,0,0,0,1,1
2,240,Southeast Fairbanks,Alaska,AK,80,,,,,,,,,,,,,,,,,,,,,,,1306,451,85,5.305882353,30.2,0.0302,60.5,2,1
2,261,Valdez-Cordova,Alaska,AK,78,,,,,,,,,,,,,,,,,,,,,,,1551,634,114,5.561403509,50.5,0.0505,30.3,1,2
2,270,Wade Hampton,Alaska,AK,88,,,,,,,,,,,,,,,,,,,,,,,2244,378,50,7.56,0,0,0,1,2
2,280,Wrangell-Petersburg,Alaska,AK,78,,,,,,,,,,,,,,,,,,,,,,,1015,631,97,6.505154639,96.1,0.0961,64.1,1,2
2,282,Yakutat,Alaska,AK,78,,,,,,,,,,,,,,,,,,,,,,,114,,,,0,0,0,1,1
2,290,Yukon-Koyukuk,Alaska,AK,83,,,,,,,,,,,,,,,,,,,,,,,1300,493,71,6.943661972,16.3,0.0163,16.3,1,1
4,1,Apache,Arizona,AZ,77,22.6,18.3,26.9,64.6,58.1,71.1,24.6,1.018836512,1,20,29.3,9.3,0.801515979,18.4,12.2,24.5,14.3,10,18.7,7.5,4,11,17218,5982,1204,4.968438538,51.9,0.0519,23.1,1,2
4,3,Cochise,Arizona,AZ,7,22.8,20.3,25.4,72.7,68.7,76.6,23.8,0.985703618,0,21,26.7,5.7,0.491251729,26,21.8,30.2,20.2,17.4,22.9,9.1,7.4,10.8,23944,17099,2795,6.117710197,42,0.042,28.5,1,2
4,5,Coconino,Arizona,AZ,77,14.8,12.7,16.9,71,67.8,74.3,16.5,0.683365953,0,14.3,18.7,4.4,0.379211861,17.2,14.1,20.3,19.6,17.1,22.1,4.2,3.1,5.3,22678,11990,2218,5.405770965,87.2,0.0872,58.9,1,2
4,7,Gila,Arizona,AZ,36,32.7,26.6,38.9,74.2,68.4,80,24.5,1.014694901,1,19.5,29.6,10.1,0.870463591,34.5,25.3,43.7,25.6,20.3,30.9,8.8,5.6,11.9,10361,9981,1679,5.944609887,75.5,0.0755,27.1,2,2
4,9,Graham,Arizona,AZ,51,25.8,20.1,31.5,79.4,73.1,85.7,23.8,0.985703618,0,17.8,29.8,12,1.034214167,24.9,16.5,33.3,16.1,10.6,21.6,10.9,6.4,15.3,6343,3726,687,5.423580786,36.3,0.0363,42.3,1,1
4,11,Greenlee,Arizona,AZ,78,,,,,,,,,,,,,,,,,,,,5,1.5,8.6,1082,907,160,5.66875,39.9,0.0399,13.3,1,1
4,12,La Paz,Arizona,AZ,88,26.6,17.8,35.3,83.4,75.8,91.1,22,0.911154605,0,12.9,31.2,18.3,1.577176605,,,,18.1,11,25.3,8.3,3.1,13.5,4885,3324,477,6.968553459,34.6,0.0346,9.9,2,1
4,13,Maricopa,Arizona,AZ,1,23.3,21.8,24.8,74.7,73,76.4,19.9,0.824180756,0,18.5,21.3,2.8,0.241316639,21.4,19.6,23.3,19.9,18.4,21.4,6.3,5.5,7.1,537647,337774,52336,6.453951391,69.8,0.0698,33.5,1,2
4,15,Mohave,Arizona,AZ,6,27.9,25.2,30.5,77.6,74.6,80.6,25,1.03540296,1,22.2,27.8,5.6,0.482633278,30.6,26.4,34.7,29.4,26.6,32.2,7.5,6,8.9,31916,32200,5638,5.711245122,39,0.039,20.8,1,2
4,17,Navajo,Arizona,AZ,8,23.7,20.9,26.6,75.4,72.1,78.7,25.1,1.039544572,1,22,28.1,6.1,0.525725535,27.1,22.7,31.5,19.8,16.9,22.6,8.8,7,10.6,22206,10326,2233,4.624272279,49.8,0.0498,24,1,2
4,19,Pima,Arizona,AZ,3,20.9,19.3,22.4,70.7,68.8,72.7,19.7,0.815897532,0,18.2,21.3,3.1,0.267171993,23.8,21.8,25.8,18.7,17.2,20.2,6.6,5.6,7.7,149746,115794,18764,6.171072266,93.1,0.0931,38.2,1,2
4,21,Pinal,Arizona,AZ,7,26.9,23.9,30,73.8,70.2,77.4,26.7,1.105810361,1,23.6,29.8,6.2,0.534343986,28.3,24.1,32.5,21.8,18.9,24.6,10.6,8.7,12.4,33439,22222,4581,4.850905916,21.3,0.0213,10,1,2
4,23,Santa Cruz,Arizona,AZ,51,36.9,30.6,43.2,66.8,58.4,75.3,20,0.828322368,0,15.5,24.5,9,0.775660625,20.4,12.9,28,18.1,13.1,23.1,7,4.1,9.9,11544,4595,534,8.604868914,45.2,0.0452,16.7,1,1
4,25,Yavapai,Arizona,AZ,16,23.4,20.8,26,69.3,65.9,72.6,16,0.662657894,0,13.6,18.3,4.7,0.405067215,28.5,24.6,32.5,21.9,19.4,24.5,5.7,4.4,7,28886,33866,5176,6.542890263,63.4,0.0634,32.2,1,2
4,27,Yuma,Arizona,AZ,7,26.7,24,29.4,73.5,69.7,77.3,25.7,1.064394243,1,22.9,28.5,5.6,0.482633278,26.8,22.6,30.9,16.2,13.8,18.7,9.2,7.4,11.1,45336,17942,2509,7.151056198,43.6,0.0436,17.7,1,1
5,1,Arkansas,Arkansas,AR,75,35.1,28.1,42,79.3,72.1,86.5,30.7,1.271474835,1,23.6,37.7,14.1,1.215201646,,,,29.2,21.5,36.9,7.8,4.6,10.9,2858,3188,653,4.882082695,59.8,0.0598,24.9,2,2
5,3,Ashley,Arkansas,AR,68,35,28.2,41.9,88.8,83.7,93.9,30.2,1.250766775,1,23.7,36.7,13,1.120398681,28.9,19.4,38.3,29.7,22.7,36.8,7.7,4.4,11,3783,3354,909,3.689768977,60.4,0.0604,34.5,1,2
5,5,Baxter,Arkansas,AR,50,24.9,20.7,29.1,71.9,65.8,78,22.7,0.940145888,0,18.5,27,8.5,0.732568368,33.8,26.8,40.8,25.4,20.8,29.9,10.2,7.3,13.1,5191,9952,1597,6.231684408,84.3,0.0843,34.7,2,2
5,7,Benton,Arkansas,AR,13,22.3,19.9,24.7,77.4,74.4,80.4,21.5,0.890446545,0,19.2,23.8,4.6,0.396448764,25.4,21.7,29,21.4,18.8,23.9,5.8,4.5,7,22708,21636,3486,6.206540448,52.4,0.0524,31,2,2
5,9,Boone,Arkansas,AR,49,31.4,26.5,36.3,77.9,71.9,83.9,23.7,0.981562006,0,19.1,28.4,9.3,0.801515979,30.4,23,37.7,25.1,20.3,29.9,6.7,4.3,9.1,5033,5915,1642,3.602314251,95,0.095,44.7,2,2
5,11,Bradley,Arkansas,AR,70,30.9,21.9,39.9,83.9,75,92.8,25.2,1.043686184,1,16.1,34.3,18.2,1.568558153,,,,23.7,15.3,32.1,8.5,3.3,13.6,2467,1945,469,4.147121535,73.8,0.0738,24.6,2,2
5,13,Calhoun,Arkansas,AR,43,,,,,,,,,,,,,,,,,,,,3.5,0,7.6,846,683,198,3.449494949,17.9,0.0179,0,1,1
5,15,Carroll,Arkansas,AR,64,28.7,21.3,36.1,75.7,67.5,84,21,0.869738486,0,15,27,12,1.034214167,,,,28.5,21.9,35.2,5.1,2.2,7.9,5529,3851,742,5.190026954,55.6,0.0556,22.2,2,2
5,17,Chicot,Arkansas,AR,67,33.5,24.1,42.9,,,,21.9,0.907012993,0,14.2,29.6,15.4,1.327241514,,,,27.4,18.5,36.3,15.6,8.7,22.5,3200,2074,562,3.690391459,61.4,0.0614,30.7,1,2
5,19,Clark,Arkansas,AR,71,30,23.3,36.8,75,67.5,82.5,20.8,0.861455263,0,14.7,26.8,12.1,1.042832618,27.3,17.3,37.3,16.2,11,21.4,6.3,2.3,10.3,3575,3342,669,4.995515695,61.1,0.0611,52.4,1,2
5,21,Clay,Arkansas,AR,63,39.1,31.5,46.7,76.8,67.8,85.8,29.7,1.230058716,1,22.5,36.9,14.4,1.241057,,,,34.6,27.2,42.1,10.2,5.7,14.7,2567,3220,669,4.813153961,48.3,0.0483,42.2,1,2
5,23,Cleburne,Arkansas,AR,64,29.4,23.4,35.4,72.7,65.2,80.3,25.1,1.039544572,1,19.2,30.9,11.7,1.008358813,34.5,25.4,43.6,21.9,16.4,27.5,8.6,4.9,12.4,3723,4899,877,5.58608894,55.1,0.0551,19.7,1,2
5,25,Cleveland,Arkansas,AR,41,,,,,,,26.8,1.109951973,1,17.8,35.9,18.1,1.559939702,,,,25.2,16.2,34.2,11.3,5.4,17.2,1173,1154,284,4.063380282,0,0,11.2,1,1
5,27,Columbia,Arkansas,AR,35,27.5,21.4,33.5,84.6,78.5,90.8,23.8,0.985703618,0,17.4,30.2,12.8,1.103161778,,,,23.2,16.7,29.7,9.2,5.8,12.6,3610,3903,959,4.069864442,60.7,0.0607,44.5,2,2
5,29,Conway,Arkansas,AR,43,29.9,23.1,36.7,87.2,82,92.5,26.5,1.097527137,1,19.8,33.1,13.3,1.146254035,32.7,22.6,42.7,32.2,24.3,40.1,4.9,2.5,7.3,3085,3639,1143,3.183727034,72.3,0.0723,19.3,2,2
5,31,Craighead,Arkansas,AR,22,29.9,26.3,33.6,77.7,73.5,82,29.1,1.205209045,1,25.2,33,7.8,0.672239209,27.3,21.4,33.3,25.1,21.4,28.7,6.2,4.4,8.1,11601,9544,2461,3.878098334,121.1,0.1211,40.4,1,2
5,33,Crawford,Arkansas,AR,33,27.5,22.8,32.2,82.6,77.4,87.8,21.1,0.873880098,0,16.8,25.5,8.7,0.749805271,27.5,20.7,34.3,27.5,22.6,32.3,5.8,3.6,8.1,9011,6240,2432,2.565789474,46.9,0.0469,17.4,2,2
5,35,Crittenden,Arkansas,AR,53,29.1,23.9,34.3,83,77.3,88.7,30,1.242483552,1,24.6,35.4,10.8,0.93079275,33.6,25.9,41.2,25,20,30,11.5,8,15,10083,4651,1525,3.049836066,38.5,0.0385,34.7,1,2
5,37,Cross,Arkansas,AR,68,35.8,27.5,44.2,79.1,70.1,88.1,30.2,1.250766775,1,22.2,38.2,16,1.378952223,,,,32.8,24.1,41.5,9.6,4.8,14.4,3311,2404,617,3.896272285,26,0.026,41.6,1,2
5,39,Dallas,Arkansas,AR,74,,,,,,,,,,,,,,,,,14.8,7.2,22.3,14.7,7.3,22.1,1540,1404,320,4.3875,46.9,0.0469,46.9,2,2
5,41,Desha,Arkansas,AR,67,,,,,,,27.5,1.138943256,1,18.1,37,18.9,1.628887313,,,,21.5,13.5,29.4,10.3,3.9,16.7,3217,2023,496,4.078629032,34.8,0.0348,27.9,2,2
5,43,Drew,Arkansas,AR,67,28.3,21.1,35.5,80.3,72,88.5,21.6,0.894588157,0,15.1,28.1,13,1.120398681,,,,28.2,20.2,36.2,4.5,1.9,7.1,3227,2120,534,3.970037453,32.1,0.0321,32.1,2,2
5,45,Faulkner,Arkansas,AR,19,24.4,21.1,27.7,78.6,74.1,83.1,23.6,0.977420394,0,20.3,26.9,6.6,0.568817792,22.9,18.1,27.7,19.8,16.6,23.1,4.8,3.3,6.3,10687,8617,2020,4.265841584,63.8,0.0638,30.9,2,2
5,47,Franklin,Arkansas,AR,43,28.7,21.1,36.4,85.3,77.5,93.2,27.4,1.134801644,1,19.8,35,15.2,1.310004611,17.5,8.1,26.9,31.7,22.8,40.6,4.7,2.1,7.4,2780,2481,800,3.10125,16.5,0.0165,16.5,2,2
5,49,Fulton,Arkansas,AR,70,25.9,18.1,33.6,81.4,72.4,90.5,27.6,1.143084868,1,19.4,35.8,16.4,1.413426028,,,,30.9,22.6,39.3,6.8,2.8,10.9,2113,2291,681,3.364170338,50.3,0.0503,16.8,2,2
5,51,Garland,Arkansas,AR,24,25,21.8,28.2,76,71.9,80.1,22.3,0.92357944,0,19.2,25.4,6.2,0.534343986,33.3,28.3,38.3,28.3,24.6,32,8,6.1,9.9,14158,20137,2990,6.734782609,80.2,0.0802,49.2,2,2
5,53,Grant,Arkansas,AR,39,35.8,28,43.5,88.3,81,95.5,31.6,1.308749341,1,24.1,39.1,15,1.292767709,,,,33.7,25.8,41.6,4,1.2,6.7,2038,1924,467,4.119914347,40.4,0.0404,17.3,2,1
5,55,Greene,Arkansas,AR,50,31.7,26.2,37.2,82.5,74.6,90.4,29.5,1.221775493,1,24,35.1,11.1,0.956648104,34.8,26.5,43.1,31.7,25.7,37.7,9.9,6.6,13.2,4636,5115,1383,3.698481562,58.4,0.0584,22.8,2,2
5,57,Hempstead,Arkansas,AR,76,29.8,22.8,36.7,78.2,69.7,86.6,24.4,1.010553289,1,17.7,31.1,13.4,1.154872486,,,,26.2,19.4,33,10.3,5.7,15,4943,2849,666,4.277777778,42.8,0.0428,29.9,1,2
5,59,Hot Spring,Arkansas,AR,49,32.2,26.5,37.9,79.4,73.5,85.3,28.1,1.163792927,1,22.1,34.1,12,1.034214167,35.5,26.4,44.6,22.1,16.7,27.4,9.3,5.6,13.1,4327,4347,1036,4.195945946,38.4,0.0384,16,2,2
5,61,Howard,Arkansas,AR,43,34.2,25.3,43,,,,26.1,1.08096069,1,17.8,34.3,16.5,1.42204448,,,,25.9,17.9,33.9,12.7,6.8,18.6,2530,2185,484,4.51446281,48.1,0.0481,34.4,2,2
5,63,Independence,Arkansas,AR,32,30.8,25.2,36.3,78.8,71.5,86.1,26.9,1.114093585,1,20.1,33.7,13.6,1.172109389,31.6,23.6,39.5,26,20.5,31.4,7.2,3.5,10.9,4830,4880,1437,3.395963814,83.5,0.0835,40.3,1,2
5,65,Izard,Arkansas,AR,71,34.6,24.7,44.5,78,68.4,87.5,28.5,1.180359374,1,19.9,37.1,17.2,1.482373639,,,,24.5,16.1,33,13.5,4.6,22.3,2219,2685,683,3.931185944,52.1,0.0521,44.7,2,2
